t,pwm,V,i,theta_m,omega_m,theta_l,omega_l,enc_m,enc_o,temp
29.883,-0.772746389519069,-9.03582247198786,-4.74618160115675,28.6866547258117,10.4449817034406,0.573577600547204,0.233742588293779,28.6869747142494,0.574475805063173,54.9985838347922
29.8835,-0.800095550577441,-9.39255065970575,-4.8011015209636,28.6905348905725,5.07567733978473,0.57366770979247,0.126694392771743,28.6900426758251,0.574475805063173,54.9985840708001
29.884,-0.824310756562249,-9.70840117255108,-4.83541947457537,28.6917385209027,-0.261156018896356,0.573704293040598,0.0196385997403152,28.691576656613,0.574475805063173,54.9985843067686
29.8845,-0.845296991604034,-9.9821346730961,-4.84995846574973,28.6902850109895,-5.55288363406947,0.573687668480107,-0.0861368417039562,28.6900426758251,0.574475805063173,54.9985845426978
29.885,-0.862971882654385,-10.2126767302746,-4.84352732897181,28.686181500552,-10.8611581155987,0.573618138322262,-0.191983789677767,28.6869747142494,0.574092309866201,54.9985847785877
29.8855,-0.877266023620873,-10.3991220472288,-4.81537538503364,28.6794300143652,-16.1447866317775,0.573495663389388,-0.297915941818656,28.6793048103099,0.574092309866201,54.9985850144383
29.886,-0.888123248743776,-10.5407380270927,-4.76595001774844,28.6700497143486,-21.3764134347832,0.573320490455152,-0.402775795123213,28.6701009255826,0.574092309866201,54.9985852502496
29.8865,-0.895500854133767,-10.6369676626143,-4.69558000516772,28.6580727860035,-26.5312999458393,0.573093212650813,-0.506335422235622,28.6578290792795,0.57370881466923,54.9985854860215
29.887,-0.899369766594244,-10.6874317381858,-4.60459962406558,28.6435427814807,-31.5887181447928,0.572814645973301,-0.607931287806772,28.6440232521886,0.57370881466923,54.9985857217542
29.8875,-0.899714659057398,-10.6919303355313,-4.49339182850436,28.6265138076822,-36.5271770492053,0.572485856135577,-0.707228063090435,28.6271494635218,0.573325319472258,54.9985859574476
29.888,-0.89653401217195,-10.6504436370254,-4.36242622503344,28.60705046232,-41.3262043992352,0.572108073836061,-0.803901134965727,28.6072077132793,0.572941824275287,54.9985861931017
29.8885,-0.889840121792061,-10.5631320233747,-4.21222292231429,28.5852270424643,-45.9674750236315,0.571682729258746,-0.897477174295929,28.5857319822489,0.572558329078316,54.9985864287166
29.889,-0.879659052328959,-10.4303354651603,-4.04336432977551,28.5611269916172,-50.4327283650523,0.571211452646852,-0.987629273283972,28.5611882896428,0.571791338684373,54.9985866642922
29.8895,-0.866030536137662,-10.2525722104912,-3.85651246842992,28.5348427026076,-54.7044276736115,0.570696048289222,-1.0739881572398,28.5351106162487,0.571407843487401,54.9985868998285
29.89,-0.849007819325025,-10.0305367738047,-3.65241223829623,28.5064754024519,-58.7647729485787,0.570138499690502,-1.15620623762952,28.5059649812789,0.570640853093458,54.9985871353256
29.8905,-0.828657454573274,-9.76509723356444,-3.43190769659544,28.476135386347,-62.595291471179,0.569540969270704,-1.23391544156382,28.4752853655212,0.569873862699516,54.9985873707834
29.891,-0.805059041780613,-9.45729184931234,-3.19595215829654,28.4439424840984,-66.1763175225998,0.568905807998777,-1.30672964612999,28.4446057497634,0.569490367502544,54.998587606202
29.8915,-0.778304917529911,-9.10832501125971,-2.94561358199138,28.4100266714353,-69.486933129543,0.56823556658927,-1.37423599189768,28.4093241916421,0.569106872305573,54.9985878415813
29.892,-0.748499794588591,-8.71956253811205,-2.68206735064682,28.3745285807015,-72.505429806185,0.56753300673094,-1.43600344143247,28.3755766143086,0.56833988191163,54.9985880769214
29.8925,-0.71576035284826,-8.29252634149905,-2.40657385086592,28.3375996133208,-75.2104397168039,0.566801105529587,-1.4916013639835,28.3387610753993,0.567572891517687,54.9985883122224
29.893,-0.68021478329741,-7.82888847779231,-2.12044063070075,28.2994013518382,-77.5826062129247,0.566043047455003,-1.5406309343391,28.2988775749143,0.566805901123744,54.998588547484
29.8935,-0.642002286806606,-7.33046461052095,-1.824974987476,28.2601040861462,-79.6064565552773,0.565262199216803,-1.58276201845924,28.2605280552172,0.56565541553283,54.9985887827065
29.894,-0.601272529682671,-6.7992069089044,-1.52143791085001,28.2198844867658,-81.2719409651882,0.56446206713646,-1.61776630290003,28.2206445547321,0.565271920335859,54.9985890178898
29.8945,-0.558185058119379,-6.23719641025277,-1.21101307009048,28.1789227315719,-82.5750798107348,0.563646241780553,-1.64553512072829,28.1792270734592,0.564504929941916,54.9985892530339
29.895,-0.512908673831512,-5.6466348760632,-0.894802433942365,28.1373996238192,-83.5173512002425,0.562818339617306,-1.66607353226722,28.1378095921863,0.563354444351002,54.9985894881388
29.8955,-0.465620773316576,-5.02983617369447,-0.573852953554645,28.0954943276416,-84.1038335105866,0.561981954012155,-1.67946888834322,28.0963921109134,0.562587453957059,54.9985897232045
29.896,-0.41650665332388,-4.389217217268,-0.249208464657593,28.0533832299798,-84.3405571360102,0.561140626570088,-1.68584087990988,28.0534406488526,0.561820463563116,54.9985899582311
29.8965,-0.36575878525399,-3.72728850331292,0.0780285308392504,28.0112401307601,-84.2318397427647,0.560297844536407,-1.6852872548119,28.0120231675797,0.561053473169173,54.9985901932184
29.897,-0.313576061316175,-3.04664427803707,0.406645245082956,27.9692375619515,-83.7784354908252,0.559457062242243,-1.67784192182818,27.9690717055189,0.559902987578259,54.9985904281667
29.8975,-0.260163015414475,-2.34995237497141,0.735294827134913,27.9275486821437,-82.9770837401541,0.558621737089579,-1.6634586888303,27.927654224246,0.559135997184316,54.9985906630757
29.898,-0.20572902178978,-1.6399437624754,1.06250931157859,27.886349015225,-81.8215839351165,0.557795366025958,-1.64202556565916,27.8862367429731,0.558752501987345,54.9985908979456
29.8985,-0.15048747457641,-0.919401842301001,1.3867462063062,27.8458173630751,-80.3050246649555,0.556981508501409,-1.61340453254416,27.846353242488,0.557602016396431,54.9985911327764
29.899,-0.0946549514738085,-0.191151540962719,1.70645500180266,27.8061354961225,-78.4224431444886,0.556183786440052,-1.5774837128703,27.806469742003,0.556835026002488,54.998591367568
29.8992637469397,-0.0650397832898789,-0,1.839190828568,27.7856009167786,-77.2918136438217,0.555770605197861,-1.55568054479715,27.7849940109726,0.556451530805516,54.9985914914034
29.8995274938793,-0.0353533830078582,-0,1.89323594033378,27.7653721429056,-76.103512192472,0.555363368309535,-1.53240752071711,27.7650522607301,0.556068035608545,54.9985916152279
29.8997341490932,-0.0120642509351039,-0,1.89179662493237,27.7497426017725,-75.1584941116054,0.555048628375131,-1.51363161355864,27.7497124528512,0.555684540411574,54.9985917122413
29.9,0.0179058966375029,0,1.8723623694344,27.7299228426872,-73.9458239697434,0.554649454334086,-1.48936014478491,27.7297707026087,0.555684540411574,54.9985918370339
29.9001990829503,0.0403380827611562,0,1.85243283132741,27.7152912737117,-73.0438499676738,0.55435475017237,-1.47125663603818,27.7144308947299,0.555301045214602,54.9985919304779
29.9005001391393,0.0742084651148315,0,1.81995002463807,27.6935042300357,-71.6935410740901,0.553915903192035,-1.44412591631362,27.6929551636995,0.554917550017631,54.9985920717735
29.9006931912316,0.095875489920216,0.207071607654992,1.82739751722698,27.6797469496941,-70.8304810889563,0.553638779471961,-1.42684757852645,27.6791493366085,0.554534054820659,54.9985921623718
29.9008862433239,0.117486578841723,0.488955376196382,1.88665861463809,27.6661579072311,-69.9506137999679,0.553365004381871,-1.40943445097787,27.6653435095175,0.554150559623688,54.9985922529642
29.901,0.13018969399388,0.654648182528864,1.93905044590743,27.6582309153866,-69.4168873865115,0.553205266459767,-1.39897957104399,27.6576736055781,0.554150559623688,54.9985923063434
29.9012044792577,0.152955649382887,0.951595426733314,2.04671749582676,27.6441385424952,-68.4198110686497,0.552921190443987,-1.37955179673875,27.6438677784871,0.553767064426716,54.9985924022882
29.9014089585154,0.175621397441596,1.24723561880342,2.16303648010001,27.6302553586909,-67.3708208114219,0.552641183968978,-1.35917562401702,27.6300619513962,0.553383569229745,54.9985924982264
29.9016647815905,0.203814613645308,1.61497322146054,2.3115839572652,27.6131978513841,-65.9831176294517,0.55229692688756,-1.33219286360953,27.6131881627294,0.553000074032774,54.9985926182451
29.9019206046657,0.23179874881639,1.97998368021378,2.45939026942449,27.5965060115967,-64.5120675945909,0.55195978365245,-1.30356026325287,27.5963143740627,0.552616578835802,54.9985927382535
29.902,0.240436674461402,2.0926522755835,2.50479023535404,27.5914028394532,-64.038865182688,0.551856653468464,-1.29433002461379,27.591712431699,0.552233083638831,54.9985927754964
29.9023969766717,0.283252840783208,2.65112401021575,2.72707456066972,27.5664731159434,-61.5590617910323,0.551352460232402,-1.24583554195057,27.565634758305,0.551849588441859,54.9985929616958
29.9028969766717,0.336171910976512,3.34137275186754,2.99480557860344,27.5365394881817,-58.1754492555825,0.550746117801936,-1.17953417991461,27.5364891233351,0.551466093244888,54.9985931961827
29.903,0.346918716511937,3.48154847624265,3.04816448900498,27.5305837618292,-57.4435362561553,0.550625338734703,-1.16515938021314,27.5303532001836,0.551466093244888,54.9985932444931
29.9035,0.398223185046107,4.15073719625357,3.29779157045131,27.5027893587827,-53.7340759300294,0.550060995869649,-1.09221208000245,27.5027415460017,0.550699102850945,54.9985934789328
29.904,0.447966437277067,4.79956222535305,3.5314365182157,27.4769121255264,-49.7748570951231,0.549534394982175,-1.01419146989723,27.4766638726076,0.549932112457002,54.9985937133334
29.9045,0.495953274775653,5.42547749707374,3.74824272731407,27.4530724695923,-45.5837666414958,0.549047985682551,-0.931445728605228,27.4536541607893,0.549548617260031,54.998593947695
29.905,0.541995373598283,6.02602661215152,3.94740322653307,27.4313819256077,-41.1784092966177,0.548604040771669,-0.844333914913027,27.430644448971,0.54916512206306,54.9985941820175
29.9055,0.585912023821656,6.59885248463029,4.12815985099211,27.4119431240718,-36.5767968471252,0.548204655182637,-0.753208441214076,27.4122366795164,0.548781626866088,54.998594416301
29.906,0.627530839315535,7.14170659976785,4.28982033453156,27.3948495128031,-31.7976482274151,0.547851741887259,-0.658444740290377,27.3953628908497,0.548398131669117,54.9985946505454
29.9065,0.666688434961083,7.65245784731847,4.43177087612687,27.3801849175159,-26.8607329210162,0.547547022943247,-0.560431035761445,27.3800230829708,0.548014636472145,54.9985948847508
29.907,0.703231068651455,8.12910089545377,4.55348512068132,27.3680230088162,-21.7869018780632,0.547292020197633,-0.459579946695847,27.3677512366677,0.548014636472145,54.9985951189172
29.9075,0.737015245552593,8.56976407242513,4.65452824343038,27.358426768787,-16.5980582388053,0.547088044127843,-0.356324332464413,27.3585473519404,0.548014636472145,54.9985953530445
29.908,0.767908282242516,8.97271672490239,4.73455669080838,27.3514480389575,-11.3168610793045,0.546936184455049,-0.251114358708503,27.3524114287889,0.547631141275174,54.9985955871328
29.9085,0.795788828514627,9.33637602410383,4.79324830165711,27.3471285366693,-5.96114807314445,0.54683732118777,-0.144338710410371,27.3478094864252,0.547631141275174,54.9985958211821
29.909,0.820547344783935,9.65931319283394,4.83015448823226,27.3455038929894,-0.537426646688293,0.54679218932582,-0.0361887373896854,27.3447415248494,0.547631141275174,54.9985960551924
29.9095,0.842086533219478,9.94025912894971,4.84612324425871,27.3465792897131,4.83901354166085,0.546801023406364,0.071525059566456,27.3462755056373,0.547631141275174,54.9985962891637
29.91,0.860321720901595,10.1781094030643,4.84236329449657,27.3503238664833,10.1392935388934,0.546863334329893,0.177718634549003,27.350877448001,0.547247646078203,54.9985965230961
29.9105,0.875181193490551,10.3719286107463,4.81795273311182,27.3567150018901,15.4252480883748,0.546978626939886,0.283451805422968,27.3570133711525,0.547631141275174,54.9985967569894
29.911,0.886606478092868,10.5209540620809,4.77212509560981,27.3657369133421,20.6623977193772,0.547146612329186,0.388489751772558,27.3662172558798,0.547631141275174,54.9985969908437
29.9115,0.894552574200819,10.6245987939237,4.70525115673964,27.3773596544873,25.8285668615464,0.547366772143134,0.49214950402198,27.376955121395,0.548014636472145,54.9985972246591
29.912,0.898988131794285,10.6824538929689,4.61764183704693,27.3915420811808,30.9011399125642,0.547638326682825,0.59406865474376,27.3922949292739,0.548398131669117,54.9985974584355
29.9125,0.89989557589415,10.6942901203585,4.5096894375688,27.408232012496,35.8585853483973,0.547960313214955,0.693877473778499,27.4076347371528,0.548398131669117,54.998597692173
29.913,0.897271177069972,10.6600588313475,4.38182855640656,27.4273671861265,40.6821091730805,0.54833152197613,0.790957570916793,27.4275764873953,0.54916512206306,54.9985979258715
29.9135,0.891125067615913,10.5798921862945,4.2345602580213,27.4488757360543,45.3520905380622,0.548750513700517,0.885009326630943,27.4490522184257,0.549548617260031,54.998598159531
29.914,0.881481203321162,10.4541026520152,4.06848360788828,27.4726760380881,49.8491175970451,0.549215719178786,0.97581258643472,27.4735959110318,0.549932112457002,54.9985983931516
29.9145,0.868377270976831,10.28318179535,3.88425757293879,27.4986773088662,54.1559655151625,0.549725384068206,1.06284697124598,27.498139603638,0.550315607653974,54.9985986267333
29.915,0.851864541970566,10.0677983735291,3.68262197926304,27.5267797701253,58.2538795214044,0.550277548521905,1.14581084355528,27.5272852386078,0.551082598047917,54.998598860276
29.9155,0.832007672537334,9.80879572874783,3.46442666152128,27.5568742074062,62.1238696024634,0.550870076054119,1.22429928530509,27.5564308735777,0.551849588441859,54.9985990937799
29.916,0.808884451437372,9.5071884970092,3.23062779894285,27.5888415725562,65.7455909972158,0.551500631666643,1.29792316478108,27.5886444701233,0.552233083638831,54.9985993272448
29.9165,0.782585496047744,9.16415864410101,2.98229625049874,27.6225523832518,69.0976517851018,0.552166676228795,1.36625508382367,27.6223920474567,0.552616578835802,54.9985995606708
29.917,0.753213898044119,8.78105084405372,2.72060609494306,27.6578663087939,72.1580503825116,0.552865454694483,1.42885877891638,27.6576736055781,0.553767064426716,54.9985997940579
29.9175,0.720884820064538,8.3593672182331,2.44681125693036,27.6946321739667,74.9054103088109,0.553593994740126,1.48530140365706,27.6944891444874,0.554150559623688,54.9986000274061
29.918,0.685725044921084,7.9007614554924,2.1622065695785,27.7326886859437,77.3206375994617,0.554349117185495,1.53518837782365,27.7328386641845,0.555301045214602,54.9986002607154
29.9185,0.647872479126391,7.40703233643118,1.86808128096572,27.7718660292839,79.3887357617964,0.555127463802117,1.57819808867342,27.7711881838816,0.556068035608545,54.9986004939859
29.919,0.607475612674058,6.88011668705293,1.56567543458099,27.8119882657099,81.1002099413667,0.555925541619118,1.61411317931248,27.8126056651546,0.556451530805516,54.9986007272174
29.9195,0.564692937190209,6.32208178943751,1.25615271984895,27.8528762036954,82.4515420005439,0.556739778630476,1.64283486612091,27.8524891656396,0.557602016396431,54.9986009604101
29.92,0.519692324725174,5.73511727902401,0.940600399719932,27.8943501910435,83.4444073910493,0.557566580751585,1.66437361830095,27.8954406277004,0.558369006790373,54.998601193564
29.9205,0.472650369628866,5.12152656037652,0.620059611954682,27.9362322180014,84.083700440604,0.558402377913259,1.67881502839216,27.9368581089733,0.559135997184316,54.9986014266789
29.921,0.423751696076556,4.4837177749116,0.295579079862807,27.9783468580805,84.3748598761809,0.559243648889809,1.6862688778157,27.9782755902462,0.559902987578259,54.9986016597551
